24605449,"AM011273"
24610340,"AM011274"
24674173,"AM011275"
24685445,"AM011276"
24686905,"AM011277"
24722609,"AM011278"
24755825,"AM011279"
24805643,"AM011280"
24809140,"AM011281"
24821537,"AM011282"
24845331,"AM011283"
24917546,"AM011284"
24956750,"AM011285"
24956952,"AM011286"
24961341,"AM011287"
24977221,"AM011288"
25001831,"AM011289"
25023141,"AM011290"
25042717,"AM011291"
25084317,"AM011292"
25096846,"AM011293"
25122668,"AM011294"
25168330,"AM011295"
25180859,"AM011296"
25194221,"AM011297"
25198610,"AM011298"
25209813,"AM011299"
25238455,"AM011300"
25243147,"AM011301"
25268261,"AM011302"
25269240,"AM011303"
25273333,"AM011304"
25351846,"AM011305"
25351923,"AM011306"
25366901,"AM011307"
25393578,"AM011308"
25394247,"AM011309"
25407864,"AM011310"
25410202,"AM011311"
25444971,"AM011312"
25449673,"AM011313"
25454714,"AM011314"
25559563,"AM011315"
25565645,"AM011316"
25582176,"AM011317"
25603080,"AM011318"
25623200,"AM011319"
25624861,"AM011320"
25637634,"AM011321"
25638086,"AM011322"
25647275,"AM011323"
25647530,"AM011324"
25687343,"AM011325"
25691032,"AM011326"
25704091,"AM011327"
25704774,"AM011328"
25713987,"AM011329"
25730519,"AM011330"
25733417,"AM011331"
25743065,"AM011332"
25746103,"AM011333"
25750582,"AM011334"
25789148,"AM011335"
25794032,"AM011336"
25794359,"AM011337"
25802421,"AM011338"
25805949,"AM011339"
25806670,"AM011340"
25850336,"AM011341"
25852363,"AM011342"
25889233,"AM011343"
25930256,"AM011344"
25933712,"AM011345"
25941061,"AM011346"
25968213,"AM011347"
25986723,"AM011348"
26004732,"AM011349"
26017459,"AM011350"
26039226,"AM011351"
26042316,"AM011352"
26046628,"AM011353"
26104810,"AM011354"
26107299,"AM011355"
26127248,"AM011356"
26140234,"AM011357"
26154000,"AM011358"
26181266,"AM011359"
26183774,"AM011360"
26255895,"AM011361"
26271873,"AM011362"
26278937,"AM011363"
26288679,"AM011364"
26315146,"AM011365"
26368690,"AM011366"
26372093,"AM011367"
26384166,"AM011368"
26388269,"AM011369"
26396765,"AM011370"
26397186,"AM011371"
26401427,"AM011372"
26435026,"AM011373"
26463069,"AM011374"
26465173,"AM011375"
26471813,"AM011376"
26493356,"AM011377"
26513522,"AM011378"
26517151,"AM011379"
26545574,"AM011380"
26566292,"AM011381"
26580180,"AM011382"
26581828,"AM011383"
26582364,"AM011384"
26584733,"AM011385"
26585402,"AM011386"
26597481,"AM011387"
26598895,"AM011388"
26613655,"AM011389"
26614696,"AM011390"
26614843,"AM011391"
26619002,"AM011392"
26640570,"AM011393"
26643865,"AM011394"
26668460,"AM011395"
26686709,"AM011396"
26721981,"AM011397"
26726506,"AM011398"
26758697,"AM011399"
26760739,"AM011400"
26785428,"AM011401"
26793506,"AM011402"
26794004,"AM011403"
26809641,"AM011404"
26810139,"AM011405"
26869155,"AM011406"
26875244,"AM011407"
26883485,"AM011408"
26916138,"AM011409"
26927525,"AM011410"
26948166,"AM011411"
26956338,"AM011412"
26968432,"AM011413"
26996590,"AM011414"
26999094,"AM011415"
27067046,"AM011416"
27071379,"AM011417"
27096912,"AM011418"
27116188,"AM011419"
27124350,"AM011420"
27126130,"AM011421"
27157925,"AM011422"
27161962,"AM011423"
27163526,"AM011424"
27163944,"AM011425"
27180785,"AM011426"
27191189,"AM011427"
27204573,"AM011428"
27221439,"AM011429"
27241945,"AM011430"
27260782,"AM011431"
27282953,"AM011432"
27292936,"AM011433"
27292974,"AM011434"
27305591,"AM011435"
27313136,"AM011436"
27314658,"AM011437"
27326675,"AM011438"
27334289,"AM011439"
27337884,"AM011440"
27346561,"AM011441"
27371783,"AM011442"
27381502,"AM011443"
27381982,"AM011444"
27392627,"AM011445"
27394818,"AM011446"
27400643,"AM011447"
27416136,"AM011448"
27449989,"AM011449"
27451780,"AM011450"
27466085,"AM011451"
27473432,"AM011452"
27488782,"AM011453"
27531895,"AM011454"
27536270,"AM011455"
27575819,"AM011456"
27601477,"AM011457"
27612934,"AM011458"
27639869,"AM011459"
27663583,"AM011460"
27705278,"AM011461"
27732465,"AM011462"
27755329,"AM011463"
27779503,"AM011464"
27781359,"AM011465"
27795752,"AM011466"
27825653,"AM011467"
27838091,"AM011468"
27859618,"AM011469"
27862474,"AM011470"
27871966,"AM011471"
27889448,"AM011472"
27892019,"AM011473"
27892374,"AM011474"
27912038,"AM011475"
27916047,"AM011476"
27940709,"AM011477"
27956913,"AM011478"
27958452,"AM011479"
27975008,"AM011480"
27982239,"AM011481"
27988578,"AM011482"
27989348,"AM011483"
28029441,"AM011484"
28038508,"AM011485"
28042684,"AM011486"
28046383,"AM011487"
28047843,"AM011488"
28055217,"AM011489"
28057338,"AM011490"
28069014,"AM011491"
28075064,"AM011492"
28076911,"AM011493"
28077813,"AM011494"
28091352,"AM011495"
28120919,"AM011496"
28125217,"AM011497"
28137715,"AM011498"
28157012,"AM011499"
28162146,"AM011500"
28205144,"AM011501"
28236821,"AM011502"
28254634,"AM011503"
28264965,"AM011504"
28268246,"AM011505"
28274791,"AM011506"
28308834,"AM011507"
28314790,"AM011508"
28336860,"AM011509"
28341761,"AM011510"
28352336,"AM011511"
28366001,"AM011512"
28440961,"AM011513"
28441623,"AM011514"
28444158,"AM011515"
28450247,"AM011516"
28465852,"AM011517"
28483812,"AM011518"
28506195,"AM011519"
28517119,"AM011520"
28553603,"AM011521"
28564937,"AM011522"
28567361,"AM011523"
28598226,"AM011524"
28618771,"AM011525"
28626222,"AM011526"
28641283,"AM011527"
28649232,"AM011528"
28709437,"AM011529"
28714174,"AM011530"
28718006,"AM011531"
28732893,"AM011532"
28740522,"AM011533"
28760850,"AM011534"
28763587,"AM011535"
28768188,"AM011536"
28775458,"AM011537"
28789318,"AM011538"
28792028,"AM011539"
28820651,"AM011540"
28825120,"AM011541"
28827188,"AM011542"
28828282,"AM011543"
28869788,"AM011544"
28875752,"AM011545"
28883203,"AM011546"
28893767,"AM011547"
28895150,"AM011548"
28902010,"AM011549"
28903347,"AM011550"
28916994,"AM011551"
28920412,"AM011552"
28927538,"AM011553"
28931450,"AM011554"
28937319,"AM011555"
28942599,"AM011556"
28950639,"AM011557"
28955773,"AM011558"
28964195,"AM011559"
29003389,"AM011560"
29006085,"AM011561"
29018057,"AM011562"
29030932,"AM011563"
29037445,"AM011564"
29038145,"AM011565"
29049082,"AM011566"
29049347,"AM011567"
29057076,"AM011568"
29069529,"AM011569"
29081264,"AM011570"
29086214,"AM011571"
29099582,"AM011572"
29102091,"AM011573"
29105324,"AM011574"
29108905,"AM011575"
29150805,"AM011576"
29162745,"AM011577"
29172261,"AM011578"
29177646,"AM011579"
29207895,"AM011580"
29224155,"AM011581"
29225709,"AM011582"
29235193,"AM011583"
29253843,"AM011584"
29257092,"AM011585"
29258336,"AM011586"
29259764,"AM011587"
29269172,"AM011588"
29271656,"AM011589"
29288306,"AM011590"
29291148,"AM011591"
29301766,"AM011592"
29302428,"AM011593"
29302598,"AM011594"
29356836,"AM011595"
29365296,"AM011596"
29378317,"AM011597"
29387481,"AM011598"
29388352,"AM011599"
29411098,"AM011600"
29412224,"AM011601"
29416529,"AM011602"
29419410,"AM011603"
29423077,"AM011604"
29429772,"AM011605"
29445178,"AM011606"
29451382,"AM011607"
29453465,"AM011608"
29457917,"AM011609"
29461644,"AM011610"
29486674,"AM011611"
29487893,"AM011612"
29499492,"AM011613"
29512542,"AM011614"
29517749,"AM011615"
29530627,"AM011616"
29531613,"AM011617"
29540864,"AM011618"
29562460,"AM011619"
29574021,"AM011620"
29574317,"AM011621"
29585139,"AM011622"
29602647,"AM011623"
29620412,"AM011624"
29622502,"AM011625"
29634808,"AM011626"
29638165,"AM011627"
29643763,"AM011628"
29646957,"AM011629"
29651632,"AM011630"
29663527,"AM011631"
29676390,"AM011632"
29682667,"AM011633"
29697443,"AM011634"
29704529,"AM011635"
29707357,"AM011636"
29720110,"AM011637"
29724530,"AM011638"
29724857,"AM011639"
29732182,"AM011640"
29741326,"AM011641"
29746826,"AM011642"
29751556,"AM011643"
29751866,"AM011644"
29752100,"AM011645"
29760149,"AM011646"
29771707,"AM011647"
29771752,"AM011648"
29776346,"AM011649"
29784549,"AM011650"
29784796,"AM011651"
29800768,"AM011652"
29816787,"AM011653"
29817836,"AM011654"
29818992,"AM011655"
29822270,"AM011656"
29848993,"AM011657"
29870419,"AM011658"
29885132,"AM011659"
29916175,"AM011660"
29920275,"AM011661"
29921906,"AM011662"
29928217,"AM011663"
29934940,"AM011664"
29943324,"AM011665"
29967654,"AM011666"
30009433,"AM011667"
30009781,"AM011668"
30046975,"AM011669"
30055474,"AM011670"
30061316,"AM011671"
30072037,"AM011672"
30074583,"AM011673"
30082623,"AM011674"
30087767,"AM011675"
30119190,"AM011676"
30156074,"AM011677"
30173846,"AM011678"
30187148,"AM011679"
30188893,"AM011680"
30221271,"AM011681"
30229840,"AM011682"
30253533,"AM011683"
30288926,"AM011684"
30300648,"AM011685"
30305528,"AM011686"
30314522,"AM011687"
30322390,"AM011688"
30322530,"AM011689"
30325508,"AM011690"
30331659,"AM011691"
30348772,"AM011692"
30368079,"AM011693"
30372713,"AM011694"
30395026,"AM011695"
30405738,"AM011696"
30410963,"AM011697"
30415090,"AM011698"
30418518,"AM011699"
30418897,"AM011700"
30471076,"AM011701"
30474215,"AM011702"
30478495,"AM011703"
30508853,"AM011704"
30519271,"AM011705"
30530672,"AM011706"
30560604,"AM011707"
30602027,"AM011708"
30648667,"AM011709"
30649552,"AM011710"
30657755,"AM011711"
30695702,"AM011712"
30730528,"AM011713"
30735996,"AM011714"
30785100,"AM011715"
30804993,"AM011716"
30829219,"AM011717"
30850011,"AM011718"
30867057,"AM011719"
30876277,"AM011720"
30886173,"AM011721"
31073336,"AM011722"
31074106,"AM011723"
31131629,"AM011724"
31138396,"AM011725"
31167604,"AM011726"
31259464,"AM011727"
31330318,"AM011728"
31332895,"AM011729"
31333780,"AM011730"
31393388,"AM011731"
31403076,"AM011732"
31409771,"AM011733"
31434885,"AM011734"
31506526,"AM011735"
31590141,"AM011736"
31595122,"AM011737"
31620732,"AM011738"
31624169,"AM011739"
31643324,"AM011740"
31700513,"AM011741"
31775151,"AM011742"
31875277,"AM011743"
32023327,"AM011744"
32034428,"AM011745"
32288573,"AM011746"
32360831,"AM011747"
32424300,"AM011748"
32425909,"AM011749"
32509023,"AM011750"
32535774,"AM011751"
32547948,"AM011752"
32558234,"AM011753"
32647329,"AM011754"
32689462,"AM011755"
32794542,"AM011756"
32830741,"AM011757"
32884685,"AM011758"
32951888,"AM011759"
33042903,"AM011760"
33057765,"AM011761"
33115755,"AM011762"
33268154,"AM011763"
33281311,"AM011764"
33540995,"AM011765"
33836665,"AM011766"
33928393,"AM011767"
33989259,"AM011768"
34182107,"AM011769"
34283543,"AM011770"
34317345,"AM011771"
